ip,date_time,request,step,session,user_id
cpe-203-51-140-155.v,15/May/2005:14:55:38,/,1,1164,1164
203.47.166.27,15/May/2005:14:58:28,/,1,1165,1165
d211-31-84-18.dsl.ns,15/May/2005:16:45:30,/,1,1169,1169
dialup-85.45.194.203,15/May/2005:16:50:58,/,1,1170,1170
dsl-220-235-114-66.s,15/May/2005:19:42:16,/,1,1175,1175
dsl-220-235-114-66.s,15/May/2005:19:45:23,/,23,1175,1175
cpe-138-130-253-176.,15/May/2005:20:56:17,/,1,1176,1176
dsl-87.221.240.220.d,15/May/2005:22:18:43,/,1,1177,1177
visp.inabox.net,16/May/2005:07:30:33,/,2,1188,1188
fanglow.anglocoal.co,16/May/2005:09:22:41,/,1,1191,1191
dsl-148.123.240.220.,16/May/2005:09:29:10,/,1,1192,1192
cpe-203-45-186-150.q,16/May/2005:10:07:53,/,1,1193,1193
202.47.46.194,16/May/2005:10:47:07,/,1,1196,1196
wooax16-b082.dialup.,16/May/2005:11:14:10,/,1,1197,1197
203.94.129.139,16/May/2005:11:17:25,/,1,1198,1198
roma1.hwy54.com.au,16/May/2005:11:29:52,/,1,1199,1199
203.202.58.106,16/May/2005:11:52:34,/,1,1200,1200
cpe-147-10-92-80.qld,16/May/2005:12:23:43,/,1,1204,1204
203.46.125.242,16/May/2005:13:18:58,/,1,1206,1206
cpe-138-217-182-183.,16/May/2005:13:21:27,/,1,1207,1207
cpe-144-137-154-97.q,16/May/2005:13:40:56,/,1,1209,1209
d211-31-216-166.dsl.,16/May/2005:13:46:24,/,1,1210,1210
d211-31-216-166.dsl.,16/May/2005:13:48:16,/,2,1212,1212
mail.photosigns.com.,16/May/2005:13:50:42,/,1,1213,1213
mail.photosigns.com.,16/May/2005:13:51:49,/,2,1217,1217
203-59-159-15.dyn.ii,16/May/2005:14:20:52,/,1,1220,1220
allptrs.eq.edu.au,16/May/2005:14:40:09,/,1,1222,1222
tweedledee.its.utas.,16/May/2005:14:43:34,/,1,1223,1223
cpe-60-231-66-60.qld,16/May/2005:14:45:35,/,1,1224,1224
11.128-142-203.dart.,16/May/2005:15:08:35,/,1,1227,1227
210.18.196.162,16/May/2005:16:11:54,/,1,1229,1229
144.135.2.28,16/May/2005:17:20:16,/,1,1231,1231
cpe-138-130-218-96.q,16/May/2005:17:23:36,/,1,1232,1232
ess-p-144-138-79-149,16/May/2005:18:00:55,/,1,1234,1234
dialup-233.162.221.2,16/May/2005:19:23:36,/,1,1238,1238
bri-pow-pr3.tpgi.com,16/May/2005:20:03:47,/,1,1240,1240
60-240-189-151.tpgi.,16/May/2005:21:35:31,/,1,1242,1242
cpe-138-217-186-137.,16/May/2005:22:12:20,/,1,1243,1243
proxy.fairfax.com.au,16/May/2005:22:18:19,/,1,1244,1244
cpe-203-45-218-9.qld,17/May/2005:09:19:54,/,1,1250,1250
cpe-138-130-242-197.,17/May/2005:09:43:36,/,1,1251,1251
cpe-147-10-88-128.ql,17/May/2005:09:44:40,/,1,1252,1252
cpe-147-10-88-128.ql,17/May/2005:09:55:48,/,2,1252,1252
cpe-61-9-215-49.qld.,17/May/2005:10:01:08,/,1,1254,1254
dsl-202-173-149-43.q,17/May/2005:10:08:57,/,1,1255,1255
cpe-61-9-215-49.qld.,17/May/2005:10:16:12,/,1,1256,1256
bandersnatch.slq.qld,17/May/2005:10:53:53,/,1,1258,1258
proxy2.uq.edu.au,17/May/2005:11:39:52,/,1,1260,1260
arthur.mit.csu.edu.a,17/May/2005:11:42:29,/,1,1261,1261
cpe-203-51-215-146.q,17/May/2005:12:11:32,/,1,1263,1263
203-219-14-162-qld.t,17/May/2005:13:00:17,/,1,1264,1264
cpe-143-238-133-184.,17/May/2005:13:12:19,/,1,1265,1265
mail.qt.com.au,17/May/2005:13:16:56,/,1,1266,1266
cpe-60-231-99-28.qld,17/May/2005:16:20:44,/,1,1271,1271
210-50-195-199.cust.,17/May/2005:16:33:33,/,1,1273,1273
210-50-195-199.cust.,17/May/2005:17:18:46,/,1,1276,1276
210-50-195-199.cust.,17/May/2005:17:21:25,/,2,1276,1276
210-50-195-199.cust.,17/May/2005:17:23:19,/,3,1276,1276
c210-49-67-36.rochd3,17/May/2005:18:03:07,/,1,1278,1278
dknrgwpxav02.defence,17/May/2005:18:45:22,/,1,1279,1279
202.94.88.116,17/May/2005:19:05:29,/,1,1284,1284
portbris.com.au,17/May/2005:19:09:41,/,1,1285,1285
cust3482.vic01.datac,17/May/2005:21:08:13,/,1,1288,1288
cpe-144-131-199-83.q,17/May/2005:22:14:50,/,1,1290,1290
cpe-144-131-199-83.q,17/May/2005:22:15:06,/,3,1290,1290
103.cust20.qld.dsl.o,17/May/2005:22:27:03,/,1,1291,1291
user-12hdulh.cable.m,18/May/2005:04:40:11,/,1,1292,1292
203-59-196-145.dyn.i,18/May/2005:06:12:50,/,1,1293,1293
66-194-6-80.gen.twte,18/May/2005:06:17:04,/,1,1294,1294
210-50-195-198.cust.,18/May/2005:09:10:12,/,1,1296,1296
210-50-195-198.cust.,18/May/2005:09:10:22,/,2,1296,1296
cpe-147-10-81-34.qld,18/May/2005:11:02:02,/,1,1298,1298
adsl-6-016.vic.dft.c,18/May/2005:11:12:22,/,1,1299,1299
210.18.192.42,18/May/2005:11:33:12,/,1,1304,1304
cpe-60-231-146-72.ql,18/May/2005:11:35:33,/,1,1305,1305
webcache2.itc.griffi,18/May/2005:11:57:44,/,1,1306,1306
cpe-60-226-75-145.ql,18/May/2005:12:55:22,/,1,1307,1307
nation215.lnk.telstr,18/May/2005:13:19:43,/,1,1308,1308
c113.34.135.144.sate,18/May/2005:13:46:05,/,1,1309,1309
220-253-92-188.qld.n,18/May/2005:14:31:29,/,1,1310,1310
mail1.rangerinstrume,18/May/2005:14:51:22,/,1,1311,1311
203.53.101.51,18/May/2005:14:51:50,/,1,1312,1312
220-253-92-188.qld.n,18/May/2005:15:02:12,/,1,1317,1317
220-253-92-188.qld.n,18/May/2005:15:05:23,/,10,1317,1317
220-253-92-188.qld.n,18/May/2005:16:27:12,/,11,1317,1317
203.171.88.10,18/May/2005:16:30:45,/,1,1318,1318
cpe-203-45-231-167.q,18/May/2005:16:40:21,/,1,1319,1319
3149.dsl.winshop.com,18/May/2005:16:40:38,/,1,1320,1320
137.219.60.156,18/May/2005:18:08:51,/,1,1322,1322
202-6-152-246.ip.ada,18/May/2005:19:49:31,/,1,1324,1324
2cust248.tnt1.bne1.d,18/May/2005:20:21:09,/,1,1326,1326
dc-196-203.bpb.bigpo,18/May/2005:21:06:11,/,1,1327,1327
nme-pow-pr2.tpgi.com,19/May/2005:04:48:35,/,1,1330,1330
nme-pow-pr2.tpgi.com,19/May/2005:04:48:38,/,2,1330,1330
60-240-146-3.tpgi.co,19/May/2005:07:19:53,/,1,1332,1332
b3894.static.pacific,19/May/2005:08:03:54,/,1,1338,1338
b3894.static.pacific,19/May/2005:08:08:57,/,11,1338,1338
b3894.static.pacific,19/May/2005:08:09:55,/,12,1338,1338
intranet.banyule.vic,19/May/2005:09:02:47,/,1,1339,1339
jonesf.lnk.telstra.n,19/May/2005:09:48:57,/,1,1341,1341
118.a.002.gct.iprimu,19/May/2005:09:50:54,/,1,1342,1342
jonesf.lnk.telstra.n,19/May/2005:09:52:46,/,1,1345,1345
jonesf.lnk.telstra.n,19/May/2005:09:53:44,/,1,1349,1349
dione.cc.uq.edu.au,19/May/2005:11:11:05,/,1,1352,1352
proxy7-8.adl2.intern,19/May/2005:11:46:25,/,1,1354,1354
d211-31-186-70.dsl.n,19/May/2005:11:52:47,/,1,1355,1355
ppp105-35.lns1.bne1.,19/May/2005:12:12:05,/,1,1356,1356
ctx33.caltex.com.au,19/May/2005:12:28:40,/,1,1358,1358
bg.qldstate.com.au,19/May/2005:12:38:15,/,1,1359,1359
bg.qldstate.com.au,19/May/2005:12:38:31,/,2,1359,1359
203.201.134.44,19/May/2005:13:11:04,/,1,1360,1360
b3894.static.pacific,19/May/2005:13:28:47,/,1,1362,1362
b3894.static.pacific,19/May/2005:13:37:01,/,5,1365,1365
cpe-147-10-88-128.ql,19/May/2005:14:46:56,/,1,1369,1369
cpe-147-10-88-128.ql,19/May/2005:16:25:07,/,1,1373,1373
cpe-147-10-88-128.ql,19/May/2005:16:38:59,/,1,1375,1375
cpe-147-10-88-128.ql,19/May/2005:16:54:07,/,2,1375,1375
cpe-147-10-88-128.ql,19/May/2005:16:55:01,/,7,1375,1375
cpe-147-10-88-128.ql,19/May/2005:16:55:04,/,8,1375,1375
cpe-147-10-88-128.ql,19/May/2005:16:59:51,/,9,1375,1375
cpe-147-10-88-128.ql,19/May/2005:17:07:36,/,16,1375,1375
cpe-147-10-88-128.ql,19/May/2005:17:07:45,/,17,1375,1375
cpe-147-10-88-128.ql,19/May/2005:17:08:54,/,18,1375,1375
cpe-147-10-88-128.ql,19/May/2005:17:08:55,/,19,1375,1375
cpe-147-10-88-128.ql,19/May/2005:17:10:00,/,21,1375,1375
cpe-147-10-88-128.ql,19/May/2005:17:10:04,/,22,1375,1375
cpe-203-45-149-96.ql,19/May/2005:17:14:22,/,1,1376,1376
cpe-147-10-88-128.ql,19/May/2005:17:17:03,/,1,1377,1377
cpe-147-10-88-128.ql,19/May/2005:17:18:13,/,8,1377,1377
cpe-147-10-88-128.ql,19/May/2005:17:18:43,/,9,1377,1377
cpe-147-10-88-128.ql,19/May/2005:17:18:46,/,10,1377,1377
cpe-61-9-219-58.qld.,19/May/2005:17:33:29,/,1,1378,1378
proxy8-10.adl2.inter,19/May/2005:17:42:31,/,1,1379,1379
cpe-203-45-149-96.ql,19/May/2005:18:03:22,/,1,1380,1380
6.cust29.qld.dsl.oze,19/May/2005:19:03:29,/,1,1382,1382
6.cust29.qld.dsl.oze,19/May/2005:19:03:49,/,2,1382,1382
wooax9-056.dialup.op,19/May/2005:20:10:36,/,1,1385,1385
gir.city.unisa.edu.a,19/May/2005:22:59:41,/,1,1390,1390
217.a.004.mel.iprimu,19/May/2005:23:20:09,/,1,1392,1392
cpe-203-51-234-80.ql,20/May/2005:07:27:07,/,1,1396,1396
cpe-203-45-149-96.ql,20/May/2005:08:25:17,/,1,1397,1397
cpe-60-231-87-156.ql,20/May/2005:08:57:56,/,1,1398,1398
203.9.186.233,20/May/2005:09:07:49,/,1,1399,1399
smtp.virginblue.com.,20/May/2005:09:52:38,/,1,1403,1403
smtp.virginblue.com.,20/May/2005:09:52:47,/,4,1403,1403
visp.inabox.net,20/May/2005:10:08:29,/,2,1404,1404
ns.detir.qld.gov.au,20/May/2005:10:08:42,/,1,1405,1405
pils.sge.net,20/May/2005:10:25:42,/,1,1408,1408
aceproxy3.acenet.net,20/May/2005:10:39:15,/,1,1409,1409
66-194-6-78.gen.twte,20/May/2005:12:40:24,/,1,1411,1411
c220-237-74-127.kelv,20/May/2005:13:47:06,/,1,1413,1413
002.b.004.brs.iprimu,20/May/2005:14:05:11,/,1,1415,1415
dialup-137.92.221.20,20/May/2005:14:27:52,/,1,1416,1416
c220-237-82-152.kelv,20/May/2005:14:58:18,/,1,1419,1419
allptrs.eq.edu.au,20/May/2005:14:59:45,/,1,1420,1420
visp.inabox.net,20/May/2005:15:27:59,/,2,1421,1421
smtp.virginblue.com.,20/May/2005:16:36:28,/,1,1423,1423
visp.inabox.net,20/May/2005:16:49:46,/,8,1424,1424
visp.inabox.net,20/May/2005:16:56:41,/,6,1426,1426
visp.inabox.net,20/May/2005:17:03:24,/,8,1426,1426
visp.inabox.net,20/May/2005:17:17:16,/,15,1426,1426
visp.inabox.net,20/May/2005:17:17:19,/,17,1426,1426
visp.inabox.net,20/May/2005:17:17:21,/,19,1426,1426
visp.inabox.net,20/May/2005:17:17:25,/,22,1426,1426
visp.inabox.net,20/May/2005:17:17:32,/,25,1426,1426
visp.inabox.net,20/May/2005:17:18:10,/,27,1426,1426
visp.inabox.net,20/May/2005:17:18:14,/,28,1426,1426
visp.inabox.net,20/May/2005:17:20:23,/,29,1426,1426
c210-49-67-61.rochd3,20/May/2005:17:21:03,/,1,1427,1427
visp.inabox.net,20/May/2005:17:21:35,/,1,1428,1428
visp.inabox.net,20/May/2005:17:21:38,/,3,1428,1428
visp.inabox.net,20/May/2005:17:35:12,/,1,1431,1431
visp.inabox.net,20/May/2005:17:35:19,/,5,1431,1431
visp.inabox.net,20/May/2005:17:37:28,/,9,1431,1431
cpe-144-137-142-68.q,20/May/2005:17:47:40,/,1,1432,1432
c210-49-101-2.rochd1,20/May/2005:17:54:37,/,1,1433,1433
static-121.233.240.2,20/May/2005:19:53:26,/,1,1434,1434
151.cust4.qld.dsl.oz,20/May/2005:20:19:37,/,1,1435,1435
bri-pow-pr1.tpgi.com,20/May/2005:20:34:33,/,1,1436,1436
adl-pow-pr2.tpgi.com,20/May/2005:23:18:48,/,1,1437,1437
lj2521.inktomisearch,21/May/2005:08:11:04,/,1,1445,1445
c211-31-54-234.rivrw,21/May/2005:10:04:00,/,1,1448,1448
cpe-138-130-141-82.n,21/May/2005:11:48:56,/,1,1455,1455
cpe-139-168-168-161.,21/May/2005:13:57:10,/,1,1464,1464
d220-237-202-139.dsl,21/May/2005:14:42:22,/,1,1467,1467
203.48.122.78,21/May/2005:17:16:59,/,1,1469,1469
184.cust21.qld.dsl.o,21/May/2005:18:07:40,/,1,1472,1472
qld-210-211-64-055.d,22/May/2005:08:29:11,/,1,1490,1490
203.191.190.32,22/May/2005:11:01:29,/,1,1492,1492
203-49-187-50.dsl.do,22/May/2005:11:54:59,/,1,1493,1493
c220-237-83-76.kelvn,22/May/2005:13:31:21,/,1,1494,1494
cpe-60-226-13-14.qld,22/May/2005:14:14:28,/,1,1495,1495
cpe-60-231-109-60.ql,22/May/2005:16:15:57,/,1,1501,1501
egspd42466.ask.com,22/May/2005:17:23:39,/,2,1505,1505
cpe-138-130-209-169.,22/May/2005:17:45:10,/,1,1506,1506
220-253-91-151.qld.n,22/May/2005:18:33:07,/,1,1507,1507
dialup-121.129.220.2,22/May/2005:18:56:35,/,1,1508,1508
dialup-171.67.221.20,22/May/2005:18:58:28,/,1,1509,1509
bri-pr2.tpgi.com.au,22/May/2005:19:18:34,/,1,1514,1514
dialup-252.30.168.20,22/May/2005:19:57:51,/,1,1515,1515
cpe-203-51-217-132.q,22/May/2005:20:14:54,/,1,1516,1516
203-217-82-2.dyn.iin,22/May/2005:20:45:59,/,1,1519,1519
bri-pow-pr1.tpgi.com,22/May/2005:21:28:24,/,1,1520,1520
cpe-60-226-80-140.ql,23/May/2005:02:55:48,/,1,1533,1533
maroochydore_client1,23/May/2005:07:13:35,/,1,1540,1540
220.239.64.242.optus,23/May/2005:07:52:28,/,1,1543,1543
220.239.64.242.optus,23/May/2005:07:53:54,/,3,1543,1543
cpe-147-10-88-128.ql,23/May/2005:08:24:26,/,1,1544,1544
b3894.static.pacific,23/May/2005:08:28:22,/,1,1545,1545
cpe-60-231-78-142.ql,23/May/2005:09:21:19,/,1,1547,1547
cpe-138-130-205-34.q,23/May/2005:11:16:52,/,1,1551,1551
cpe-139-168-168-161.,23/May/2005:11:33:22,/,1,1553,1553
b3894.static.pacific,23/May/2005:12:20:56,/,1,1555,1555
202.130.201.242,23/May/2005:13:29:05,/,1,1557,1557
203.166.124.5,23/May/2005:13:46:14,/,1,1558,1558
202.168.8.14,23/May/2005:15:35:36,/,1,1561,1561
c210-49-67-61.rochd3,23/May/2005:17:18:43,/,1,1564,1564
syd_ca01,23/May/2005:17:21:35,/,1,1565,1565
cpe-203-51-208-175.q,23/May/2005:18:54:24,/,1,1567,1567
cpe-143-238-174-122.,23/May/2005:19:26:41,/,1,1568,1568
c220-237-94-169.ipsw,23/May/2005:20:24:00,/,1,1572,1572
cpe-139-168-168-161.,23/May/2005:20:53:45,/,1,1573,1573
cpe-144-137-158-57.q,23/May/2005:21:42:11,/,1,1575,1575
66-194-6-2.gen.twtel,23/May/2005:22:06:23,/,1,1576,1576
chrax9-b038.dialup.o,23/May/2005:22:38:54,/,1,1578,1578
cpe-203-51-77-147.ns,23/May/2005:23:17:30,/,1,1579,1579
gym-ts1-2600.tpgi.co,23/May/2005:23:53:18,/,1,1581,1581
203-173-56-91.dyn.ii,24/May/2005:05:44:13,/,1,1588,1588
mcproxy.mater.org.au,24/May/2005:08:06:14,/,1,1590,1590
cpe-147-10-88-128.ql,24/May/2005:09:11:42,/,1,1593,1593
cpe-144-136-134-12.q,24/May/2005:09:11:51,/,1,1594,1594
235.c.002.gct.iprimu,24/May/2005:09:56:05,/,1,1598,1598
cpe-147-10-88-128.ql,24/May/2005:09:56:44,/,1,1599,1599
cpe-147-10-88-128.ql,24/May/2005:09:57:45,/,1,1601,1601
cpe-144-131-203-99.q,24/May/2005:10:02:20,/,1,1602,1602
cpe-147-10-88-128.ql,24/May/2005:10:15:57,/,1,1603,1603
cpe-144-131-203-99.q,24/May/2005:10:25:18,/,1,1604,1604
cpe-144-131-203-99.q,24/May/2005:10:26:13,/,5,1604,1604
c210-49-12-13.fitzg1,24/May/2005:10:33:00,/,1,1605,1605
cpe-203-51-237-213.q,24/May/2005:10:37:57,/,1,1607,1607
cpe-144-131-203-99.q,24/May/2005:10:39:29,/,1,1608,1608
cpe-203-51-243-81.ql,24/May/2005:10:48:58,/,1,1609,1609
cpe-60-231-50-111.ql,24/May/2005:10:50:57,/,1,1610,1610
proxy1.uq.edu.au,24/May/2005:10:52:44,/,1,1614,1614
dsl-220-235-74-61.ql,24/May/2005:11:34:02,/,1,1616,1616
cpe-139-168-168-230.,24/May/2005:13:46:58,/,1,1619,1619
cpe-139-168-168-230.,24/May/2005:13:48:42,/,2,1619,1619
visp.inabox.net,24/May/2005:14:10:32,/,2,1620,1620
mail02.brambles.com,24/May/2005:16:30:50,/,1,1624,1624
eastco.lnk.telstra.n,24/May/2005:16:34:32,/,1,1625,1625
c220-237-78-92.kelvn,24/May/2005:18:21:12,/,1,1628,1628
c210-49-128-19.fitzg,24/May/2005:19:40:17,/,1,1629,1629
c210-49-128-19.fitzg,24/May/2005:19:55:09,/,20,1629,1629
d220-236-62-24.dsl.n,24/May/2005:20:21:40,/,1,1630,1630
cpe-203-51-73-208.ns,24/May/2005:20:37:20,/,1,1631,1631
ppp102-58.lns1.bne1.,24/May/2005:21:00:33,/,1,1632,1632
egspd42466.ask.com,24/May/2005:21:00:50,/,1,1633,1633
cpe-138-130-217-218.,24/May/2005:21:01:26,/,1,1634,1634
038.b.004.brs.iprimu,24/May/2005:21:43:17,/,1,1638,1638
203-59-193-60.dyn.ii,25/May/2005:00:01:24,/,1,1640,1640
lj2521.inktomisearch,25/May/2005:02:11:10,/,1,1644,1644
crawl-66-249-64-79.g,25/May/2005:02:20:19,/,2,1645,1645
crawl23-public.alexa,25/May/2005:04:31:40,/,2,1648,1648
cpe-147-10-88-128.ql,25/May/2005:06:31:13,/,1,1652,1652
cpe-147-10-88-128.ql,25/May/2005:07:17:34,/,1,1655,1655
cpe-147-10-88-128.ql,25/May/2005:07:18:57,/,2,1655,1655
cpe-147-10-88-128.ql,25/May/2005:07:25:13,/,4,1655,1655
cpe-147-10-88-128.ql,25/May/2005:07:27:38,/,6,1655,1655
cpe-147-10-88-128.ql,25/May/2005:07:27:56,/,8,1655,1655
cpe-203-45-189-19.ql,25/May/2005:09:21:55,/,1,1657,1657
202.148.237.130.secu,25/May/2005:09:26:20,/,1,1661,1661
204.cust16.qld.dsl.o,25/May/2005:09:28:25,/,1,1663,1663
c210-49-79-35.ipswc1,25/May/2005:09:29:36,/,1,1664,1664
203.48.64.146,25/May/2005:09:47:36,/,1,1668,1668
202.59.22.226,25/May/2005:10:09:46,/,1,1669,1669
203.202.23.100,25/May/2005:10:53:16,/,1,1672,1672
220-253-91-40.qld.ne,25/May/2005:10:55:55,/,1,1673,1673
cpe-203-51-204-49.ql,25/May/2005:11:01:59,/,1,1674,1674
cpe-144-136-134-12.q,25/May/2005:11:10:41,/,1,1675,1675
203.98.76.180,25/May/2005:11:21:11,/,1,1676,1676
cpe-139-168-168-230.,25/May/2005:12:13:53,/,1,1677,1677
ppp116-221.lns1.bne3,25/May/2005:12:25:11,/,1,1678,1678
cpe-143-238-130-196.,25/May/2005:12:32:04,/,1,1679,1679
syd-pow-pr6.tpgi.com,25/May/2005:12:35:27,/,1,1680,1680
cpe-203-51-237-213.q,25/May/2005:12:42:58,/,1,1681,1681
cpe-203-51-237-213.q,25/May/2005:12:42:58,/,2,1681,1681
cpe-203-51-237-213.q,25/May/2005:13:47:46,/,1,1683,1683
cpe-static-203.214.1,25/May/2005:13:49:32,/,1,1684,1684
cpe-144-131-222-55.q,25/May/2005:13:50:53,/,1,1685,1685
d211-31-76-151.dsl.n,25/May/2005:14:51:17,/,1,1689,1689
220-253-93-156.qld.n,25/May/2005:15:59:20,/,1,1691,1691
66-194-6-72.gen.twte,25/May/2005:17:08:04,/,1,1693,1693
adsl-41-238.swiftdsl,25/May/2005:17:12:30,/,1,1694,1694
203.4.163.7,25/May/2005:17:21:38,/,1,1696,1696
cpe-139-168-168-230.,25/May/2005:17:29:05,/,1,1698,1698
proxy7-10.adl2.inter,25/May/2005:18:08:52,/,1,1701,1701
cpe-60-231-150-239.q,25/May/2005:18:29:45,/,1,1702,1702
monocr.lnk.telstra.n,25/May/2005:19:34:20,/,1,1703,1703
cpe-60-231-60-233.ql,25/May/2005:21:56:15,/,1,1705,1705
60-240-188-91.tpgi.c,25/May/2005:22:41:33,/,1,1706,1706
cpe-203-45-189-19.ql,26/May/2005:00:13:13,/,1,1708,1708
42.cust34.nsw.dsl.oz,26/May/2005:00:22:53,/,1,1709,1709
c210-49-55-235.rochd,26/May/2005:00:36:48,/,1,1710,1710
visp.inabox.net,26/May/2005:08:19:49,/,2,1717,1717
cpe-139-168-73-233.n,26/May/2005:08:30:47,/,1,1718,1718
220-244-185-166-qld.,26/May/2005:08:37:33,/,1,1719,1719
hawkintegratedsystem,26/May/2005:08:42:32,/,1,1720,1720
hawkintegratedsystem,26/May/2005:08:42:32,/,2,1720,1720
hawkintegratedsystem,26/May/2005:08:47:28,/,8,1720,1720
dc-197-115.bpb.bigpo,26/May/2005:08:57:39,/,1,1722,1722
hawkintegratedsystem,26/May/2005:08:59:48,/,1,1727,1727
visp.inabox.net,26/May/2005:09:13:49,/,2,1731,1731
visp.inabox.net,26/May/2005:09:14:10,/,4,1731,1731
hawkintegratedsystem,26/May/2005:09:14:58,/,1,1732,1732
c210-49-93-212.rochd,26/May/2005:09:15:36,/,1,1733,1733
hawkintegratedsystem,26/May/2005:09:20:50,/,2,1734,1734
l3-202-89-186-208.ar,26/May/2005:09:29:35,/,1,1736,1736
c220-237-78-146.kelv,26/May/2005:09:37:55,/,7,1737,1737
cpe-203-51-237-213.q,26/May/2005:09:43:55,/,1,1738,1738
visp.inabox.net,26/May/2005:09:57:54,/,2,1739,1739
cpe-30-124.dsl.onthe,26/May/2005:09:59:56,/,1,1740,1740
210.9.11.156,26/May/2005:10:55:21,/,1,1744,1744
proxy1.uq.edu.au,26/May/2005:13:10:06,/,1,1751,1751
dip-220-235-69-184.q,26/May/2005:13:37:27,/,1,1753,1753
dip-220-235-69-184.q,26/May/2005:13:38:32,/,2,1753,1753
d220-236-9-147.dsl.n,26/May/2005:14:14:45,/,1,1754,1754
hawkintegratedsystem,26/May/2005:14:22:51,/,1,1755,1755
hawkintegratedsystem,26/May/2005:14:22:51,/,2,1755,1755
chrax5-a140.dialup.o,26/May/2005:14:24:35,/,1,1756,1756
cpe-203-51-237-213.q,26/May/2005:15:04:09,/,1,1761,1761
60-240-190-82.tpgi.c,26/May/2005:15:38:27,/,1,1764,1764
203-59-87-166.dyn.ii,26/May/2005:15:47:39,/,1,1766,1766
visp.inabox.net,26/May/2005:16:28:21,/,2,1768,1768
203.17.70.17,26/May/2005:16:51:10,/,1,1769,1769
c210-49-62-67.rochd1,26/May/2005:17:07:57,/,1,1770,1770
cpe-60-226-90-85.qld,26/May/2005:17:14:39,/,1,1771,1771
visp.inabox.net,26/May/2005:17:22:29,/,1,1772,1772
dun_75_105.hypermax.,26/May/2005:18:45:47,/,1,1773,1773
c220-237-154-55.brod,26/May/2005:22:26:39,/,1,1781,1781
cpe-60-231-60-233.ql,27/May/2005:00:56:22,/,1,1784,1784
cpe-60-231-60-233.ql,27/May/2005:00:56:37,/,3,1784,1784
66-194-6-74.gen.twte,27/May/2005:06:01:08,/,1,1794,1794
cpe-139-168-168-230.,27/May/2005:10:04:12,/,1,1800,1800
cpe-60-231-233-181.s,27/May/2005:11:19:06,/,1,1802,1802
cpe-144-131-198-40.q,27/May/2005:12:11:25,/,1,1805,1805
bg.qldstate.com.au,27/May/2005:13:29:44,/,1,1806,1806
bg.qldstate.com.au,27/May/2005:13:29:45,/,2,1806,1806
dsl-61-29-72-193.req,27/May/2005:14:17:36,/,1,1808,1808
proxy8-9.adl2.intern,27/May/2005:14:49:29,/,1,1809,1809
210.215.124.185,27/May/2005:14:58:46,/,1,1810,1810
203.191.163.19,27/May/2005:15:00:42,/,1,1811,1811
203.191.163.19,27/May/2005:15:01:13,/,3,1811,1811
cpe-203-63-194-151.e,27/May/2005:16:18:18,/,10,1812,1812
dc-77-7.bpb.bigpond.,27/May/2005:16:58:51,/,1,1813,1813
cpe-60-231-60-228.ql,27/May/2005:20:32:15,/,1,1814,1814
60-240-167-104.tpgi.,27/May/2005:21:48:44,/,1,1815,1815
66-194-6-79.gen.twte,28/May/2005:05:53:51,/,1,1822,1822
c211-30-173-134.rivr,28/May/2005:08:37:17,/,1,1824,1824
abyss.brisbane.qld.g,28/May/2005:13:05:38,/,1,1827,1827
cpe-144-136-128-90.q,28/May/2005:13:21:32,/,1,1828,1828
cpe-139-168-170-235.,28/May/2005:13:58:56,/,1,1830,1830
cpe-139-168-170-235.,28/May/2005:14:23:01,/,2,1830,1830
cpe-139-168-170-235.,28/May/2005:14:23:01,/,3,1830,1830
maroochydore_client2,28/May/2005:14:56:37,/,1,1831,1831
ess-p-144-138-69-93.,28/May/2005:17:29:36,/,1,1835,1835
ess-p-144-138-69-93.,28/May/2005:17:31:43,/,14,1835,1835
236.b.003.brs.iprimu,28/May/2005:19:51:00,/,1,1840,1840
157.a.005.syd.iprimu,28/May/2005:20:00:12,/,1,1841,1841
cpe-60-231-95-53.qld,28/May/2005:20:13:48,/,1,1842,1842
203-206-20-124.dyn.i,28/May/2005:21:19:12,/,1,1845,1845
60-240-145-209.tpgi.,28/May/2005:21:24:36,/,1,1849,1849
60.246.252.108,28/May/2005:21:32:38,/,1,1850,1850
203-206-20-124.dyn.i,28/May/2005:21:36:42,/,1,1851,1851
lj2521.inktomisearch,28/May/2005:21:42:32,/,1,1852,1852
bri-pow-pr1.tpgi.com,28/May/2005:21:54:35,/,1,1857,1857
adsl-120-238.swiftds,28/May/2005:22:54:21,/,1,1858,1858
c210-49-55-235.rochd,28/May/2005:23:20:48,/,1,1864,1864
d220-236-162-104.dsl,28/May/2005:23:59:57,/,1,1868,1868
cr1.sensis.com.au,29/May/2005:05:22:51,/,2,1878,1878
222-153-171-125.jets,29/May/2005:09:10:16,/,1,1881,1881
cpe-203-45-39-145.vi,29/May/2005:10:49:47,/,1,1886,1886
cpe-144-131-212-106.,29/May/2005:12:01:40,/,1,1887,1887
cpe-144-131-212-106.,29/May/2005:12:06:38,/,24,1887,1887
cpe-144-131-212-106.,29/May/2005:12:15:21,/,56,1887,1887
203-206-20-124.dyn.i,29/May/2005:13:10:44,/,1,1888,1888
203-206-20-124.dyn.i,29/May/2005:13:10:50,/,2,1888,1888
203-206-20-124.dyn.i,29/May/2005:13:17:14,/,4,1888,1888
203-206-22-225.dyn.i,29/May/2005:14:26:02,/,1,1890,1890
dsl-202-173-145-138.,29/May/2005:15:58:48,/,9,1892,1892
